,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,intersection_street_1,intersection_street_2,landmark,vehicle_type,closed_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,due_date,taxi_company_borough
214,59865393,2023-12-29T00:02:24.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11385,60-17 LINDEN STREET,LINDEN STREET,60 PLACE,FRESH POND ROAD,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-29T00:39:48.000,05 QUEENS,4035250075,QUEENS,1011680,197663,MOBILE,Unspecified,QUEENS,40.709173510723076,-73.90106138628306,"{'latitude': '40.709173510723076', 'longitude': '-73.90106138628306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,34,62,62,60 PLACE,FRESH POND ROAD,LINDEN STREET,Car,2023-12-29T00:39:44.000,,,,,,,
215,59869513,2023-12-29T00:02:22.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,411 EAST  178 STREET,EAST  178 STREET,WEBSTER AVENUE,EAST  178 ST FOOTBRIDGE,ADDRESS,BRONX,,In Progress,,,06 BRONX,2030280003,BRONX,1012025,248628,PHONE,Unspecified,BRONX,40.849057771203626,-73.8996063076961,"{'latitude': '40.849057771203626', 'longitude': '-73.8996063076961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935,35,5,22,31,31,WEBSTER AVENUE,EAST  178 ST FOOTBRIDGE,EAST  178 STREET,,,,,,,,,
216,59863294,2023-12-29T00:02:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,79 WEST   12 STREET,WEST   12 STREET,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:33:02.000,02 MANHATTAN,1005760001,MANHATTAN,984973,207373,ONLINE,Unspecified,MANHATTAN,40.73586760117734,-73.9973911316064,"{'latitude': '40.73586760117734', 'longitude': '-73.9973911316064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074,57,4,10,3,3,5 AVENUE,AVENUE OF THE AMERICAS,WEST   12 STREET,,2023-12-29T00:32:59.000,,,,,,,
217,59865516,2023-12-29T00:02:07.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,251 BUSHWICK AVENUE,BUSHWICK AVENUE,MONTROSE AVENUE,JOHNSON AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:35:21.000,01 BROOKLYN,3030640001,BROOKLYN,1000947,196992,PHONE,Unspecified,BROOKLYN,40.707358538866366,-73.93977641875944,"{'latitude': '40.707358538866366', 'longitude': '-73.93977641875944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213,36,2,30,56,56,MONTROSE AVENUE,JOHNSON AVENUE,BUSHWICK AVENUE,,2023-12-29T00:35:17.000,,,,,,,
218,59869013,2023-12-29T00:02:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11420,111-14 117 STREET,117 STREET,111 AVENUE,LINDEN BOULEVARD,ADDRESS,SOUTH OZONE PARK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:52:06.000,10 QUEENS,4116210014,QUEENS,1033366,186973,MOBILE,Unspecified,QUEENS,40.67973819304783,-73.82291920109579,"{'latitude': '40.67973819304783', 'longitude': '-73.82291920109579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,64,111 AVENUE,LINDEN BOULEVARD,117 STREET,,2023-12-29T00:52:00.000,,,,,,,
219,59862149,2023-12-29T00:01:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOM X BOULEVARD,MALCOM X BOULEVARD,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T00:18:21.000,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,PHONE,Unspecified,BROOKLYN,40.688334599490894,-73.93014442097454,"{'latitude': '40.688334599490894', 'longitude': '-73.93014442097454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,69,2,49,52,52,GATES AVENUE,MONROE STREET,MALCOLM X BOULEVARD,,2023-12-29T00:18:15.000,,,,,,,
220,59868259,2023-12-29T00:00:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10455,400 EAST  155 STREET,EAST  155 STREET,MELROSE AVENUE,ELTON AVENUE,ADDRESS,BRONX,,In Progress,,,01 BRONX,2023760040,BRONX,1007594,238074,MOBILE,Unspecified,BRONX,40.82010292761562,-73.91565902838893,"{'latitude': '40.82010292761562', 'longitude': '-73.91565902838893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933,49,5,43,23,23,MELROSE AVENUE,ELTON AVENUE,EAST  155 STREET,,,,,,,,,
221,59867228,2023-12-28T23:59:48.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11418,86-52 126 STREET,126 STREET,HILLSIDE AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,,In Progress,,,09 QUEENS,4092790084,QUEENS,1032780,195101,MOBILE,Unspecified,QUEENS,40.70205086699409,-73.82497338316674,"{'latitude': '40.70205086699409', 'longitude': '-73.82497338316674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24014,46,3,28,60,60,HILLSIDE AVENUE,JAMAICA AVENUE,126 STREET,,,,,,,,,
222,59868243,2023-12-28T23:59:41.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10454,570 EAST  137 STREET,EAST  137 STREET,ST ANNS AVENUE,CYPRESS AVENUE,ADDRESS,BRONX,,In Progress,,,01 BRONX,2025480002,BRONX,1007042,232933,ONLINE,Unspecified,BRONX,40.80599376375645,-73.91767083909016,"{'latitude': '40.80599376375645', 'longitude': '-73.91767083909016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23,23,ST ANNS AVENUE,CYPRESS AVENUE,EAST  137 STREET,Other,,,,,,,,
223,59866769,2023-12-28T23:59:37.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11691,249 BEACH   15 STREET,BEACH   15 STREET,,,ADDRESS,FAR ROCKAWAY,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-12-28T00:00:00.000,14 QUEENS,4156290062,QUEENS,1053933,156887,PHONE,Unspecified,QUEENS,40.597020881541596,-73.74907884692875,"{'latitude': '40.597020881541596', 'longitude': '-73.74907884692875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20529,51,3,47,59,59,,,,,,,,,,,,
224,59866796,2023-12-28T23:58:50.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11216,352 HANCOCK STREET,HANCOCK STREET,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,03 BROOKLYN,3018400034,BROOKLYN,1000330,188280,ONLINE,Unspecified,BROOKLYN,40.68344726879235,-73.94202264243395,"{'latitude': '40.68344726879235', 'longitude': '-73.94202264243395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,51,,,,,,,,,,,,
225,59865714,2023-12-28T23:58:49.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11235,2970 OCEAN AVENUE,OCEAN AVENUE,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,15 BROOKLYN,3074400041,BROOKLYN,998289,153873,ONLINE,Unspecified,BROOKLYN,40.58901087829991,-73.94945316775475,"{'latitude': '40.58901087829991', 'longitude': '-73.94945316775475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826,32,2,15,36,36,,,,,,,,,,,,
226,59870604,2023-12-28T23:58:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11435,90-10 143 STREET,143 STREET,90 AVENUE,91 AVENUE,ADDRESS,JAMAICA,,In Progress,,2023-12-29T01:11:02.000,12 QUEENS,4099790011,QUEENS,1036511,194888,ONLINE,Unspecified,QUEENS,40.701444984893506,-73.81151898077803,"{'latitude': '40.701444984893506', 'longitude': '-73.81151898077803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24670,41,3,24,61,61,90 AVENUE,91 AVENUE,143 STREET,,,,,,,,,
227,59869242,2023-12-28T23:58:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10468,2291 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,07 BRONX,2032180064,BRONX,1010035,252875,ONLINE,Unspecified,BRONX,40.86072054865501,-73.90678288969215,"{'latitude': '40.86072054865501', 'longitude': '-73.90678288969215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34,34,,,,,,,,,,,,
228,59870140,2023-12-28T23:58:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11433,107-01 GUY R BREWER BOULEVARD,GUY R BREWER BOULEVARD,107 AVENUE,108 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T01:05:06.000,12 QUEENS,4101660030,QUEENS,1041865,193615,MOBILE,Unspecified,QUEENS,40.697917667452174,-73.79222056240057,"{'latitude': '40.697917667452174', 'longitude': '-73.79222056240057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,61,61,107 AVENUE,108 AVENUE,GUY R BREWER BOULEVARD,,2023-12-29T01:05:03.000,,,,,,,
229,59865525,2023-12-28T23:58:13.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T00:33:43.000,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,PHONE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,39,21,21,WEST  166 STREET,WEST  167 STREET,AMSTERDAM AVENUE,,2023-12-29T00:33:40.000,,,,,,,
230,59869509,2023-12-28T23:57:50.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,1696 NELSON AVENUE,NELSON AVENUE,BRANDT PLACE,MACOMBS ROAD,ADDRESS,BRONX,,In Progress,,,05 BRONX,2028760170,BRONX,1007204,248305,MOBILE,Unspecified,BRONX,40.848185081039354,-73.91703307219029,"{'latitude': '40.848185081039354', 'longitude': '-73.91703307219029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,BRANDT PLACE,MACOMBS ROAD,NELSON AVENUE,,,,,,,,,
231,59867725,2023-12-28T23:57:29.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10016,1 AVENUE,1 AVENUE,1 AVENUE,EAST   33 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-29T00:17:21.000,06 MANHATTAN,,MANHATTAN,991452,210009,PHONE,Unspecified,MANHATTAN,40.743099863822415,-73.97400952966359,"{'latitude': '40.743099863822415', 'longitude': '-73.97400952966359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12078,71,4,51,9,9,1 AVENUE,EAST   33 STREET,,,2023-12-29T00:17:11.000,,,,,,,
232,59868400,2023-12-28T23:57:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,42-25 LAYTON STREET,LAYTON STREET,BAXTER AVENUE,PETTIT AVENUE,ADDRESS,ELMHURST,,In Progress,,2023-12-29T01:16:12.000,04 QUEENS,4015080022,QUEENS,1016406,210460,PHONE,Unspecified,QUEENS,40.744282216484834,-73.88395381445368,"{'latitude': '40.744282216484834', 'longitude': '-73.88395381445368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,BAXTER AVENUE,PETTIT AVENUE,LAYTON STREET,,,,,,,,,
233,59867234,2023-12-28T23:57:13.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,401 BRONX RIVER AVENUE,BRONX RIVER AVENUE,LACOMBE AVENUE,DEAD END,ADDRESS,BRONX,,In Progress,,,09 BRONX,2035150060,BRONX,1020906,236113,PHONE,Unspecified,BRONX,40.81467532925226,-73.86757405665098,"{'latitude': '40.81467532925226', 'longitude': '-73.86757405665098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11611,58,5,31,26,26,LACOMBE AVENUE,DEAD END,BRONX RIVER AVENUE,,,,,,,,,
234,59868264,2023-12-28T23:57:04.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11208,264 LINWOOD STREET,LINWOOD STREET,FULTON STREET,FOLSOM PLACE,ADDRESS,BROOKLYN,,In Progress,,,05 BROOKLYN,3039550033,BROOKLYN,1016534,186847,MOBILE,Unspecified,BROOKLYN,40.679469743665315,-73.88360511264227,"{'latitude': '40.679469743665315', 'longitude': '-73.88360511264227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,47,FULTON STREET,FOLSOM PLACE,LINWOOD STREET,,,,,,,,,
235,59865465,2023-12-28T23:57:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11362,,,,,INTERSECTION,QUEENS,N/A,Open,,,11 QUEENS,,QUEENS,1058575,219589,UNKNOWN,Unspecified,QUEENS,40.76908500406077,-73.73167197650395,"{'latitude': '40.76908500406077', 'longitude': '-73.73167197650395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14197,26,3,20,69,69,LITTLE NECK PARKWAY,ANNADALE LANE,,,,,,,,,,
236,59862954,2023-12-28T23:56:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11357,149-17 20 ROAD,20 ROAD,149 ST,150 ST,ADDRESS,WHITESTONE,,Open,,,07 QUEENS,4046700012,QUEENS,1035119,223778,ONLINE,Unspecified,QUEENS,40.7807487766823,-73.8163207823947,"{'latitude': '40.7807487766823', 'longitude': '-73.8163207823947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192,22,3,20,67,67,,,,,,,,,,,,
237,59866888,2023-12-28T23:55:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11234,1165 EAST   54 STREET,EAST   54 STREET,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,18 BROOKLYN,3077800008,BROOKLYN,1005316,168674,PHONE,Unspecified,BROOKLYN,40.62962265547563,-73.92410658846794,"{'latitude': '40.62962265547563', 'longitude': '-73.92410658846794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13825,5,2,8,38,38,,,,,,,,,,,,
238,59869006,2023-12-28T23:55:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,127 MACDOUGAL STREET,MACDOUGAL STREET,WEST    3 STREET,WASHINGTON SQUARE SOUTH,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T00:10:46.000,02 MANHATTAN,1005430059,MANHATTAN,984235,205428,PHONE,Unspecified,MANHATTAN,40.7305290838396,-74.00005412156406,"{'latitude': '40.7305290838396', 'longitude': '-74.00005412156406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075,57,4,32,3,3,WEST    3 STREET,WASHINGTON SQUARE SOUTH,MAC DOUGAL STREET,,2023-12-29T00:10:43.000,,,,,,,
239,59870056,2023-12-28T23:55:41.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T00:33:26.000,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,39,21,21,WEST  166 STREET,WEST  167 STREET,AMSTERDAM AVENUE,,2023-12-29T00:33:22.000,,,,,,,
240,59862096,2023-12-28T23:54:52.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,40 MARKET STREET,MARKET STREET,HENRY STREET,MADISON STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:18:11.000,03 MANHATTAN,1002750027,MANHATTAN,985812,198829,PHONE,Unspecified,MANHATTAN,40.71241628420856,-73.99436567260881,"{'latitude': '40.71241628420856', 'longitude': '-73.99436567260881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,2,2,HENRY STREET,MADISON STREET,MARKET STREET,,2023-12-29T00:18:03.000,,,,,,,
241,59866645,2023-12-28T23:54:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,134 ELDRIDGE STREET,ELDRIDGE STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:16:20.000,03 MANHATTAN,1004140001,MANHATTAN,986588,201196,ONLINE,Unspecified,MANHATTAN,40.7189129617464,-73.99156572246149,"{'latitude': '40.7189129617464', 'longitude': '-73.99156572246149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,2,2,BROOME STREET,DELANCEY STREET,ELDRIDGE STREET,,2023-12-29T00:16:14.000,,,,,,,
242,59868403,2023-12-28T23:53:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,2155 BOLTON STREET,BOLTON STREET,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,,In Progress,,,11 BRONX,2043170048,BRONX,1020575,250835,MOBILE,Unspecified,BRONX,40.85508428924538,-73.86869012154337,"{'latitude': '40.85508428924538', 'longitude': '-73.86869012154337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271,59,5,12,32,32,LYDIG AVENUE,PELHAM PARKWAY SOUTH,BOLTON STREET,,,,,,,,,
243,59868861,2023-12-28T23:53:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,555 KOSCIUSKO STREET,KOSCIUSKO STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-12-29T00:15:30.000,03 BROOKLYN,3016030061,BROOKLYN,1002934,191685,PHONE,Unspecified,BROOKLYN,40.69278809579004,-73.93262433245877,"{'latitude': '40.69278809579004', 'longitude': '-73.93262433245877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,69,2,49,52,52,STUYVESANT AVENUE,MALCOLM X BOULEVARD,KOSCIUSZKO STREET,,2023-12-29T00:15:25.000,,,,,,,
244,59864034,2023-12-28T23:53:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11418,127-03 JAMAICA AVENUE,JAMAICA AVENUE,127 STREET,129 STREET,ADDRESS,RICHMOND HILL,,In Progress,,,09 QUEENS,4092810046,QUEENS,1033095,194877,MOBILE,Unspecified,QUEENS,40.70143430756635,-73.82383894278568,"{'latitude': '40.70143430756635', 'longitude': '-73.82383894278568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24014,46,3,28,60,60,127 STREET,129 STREET,JAMAICA AVENUE,,,,,,,,,
